date_time,point_id,field,longitude,latitude,soil_moisture,easting,northing
2022-04-28 10:16:00,P47,CREA_BARESOIL,15.500677161908,41.462049220911,0.335478888081581,541812.3563533707,4590171.936330175
2022-04-28 10:19:00,P48,CREA_BARESOIL,15.500539812223,41.462087373602,0.306444011744639,541800.8615220682,4590176.10564277
2022-04-28 10:21:00,P49,CREA_BARESOIL,15.500410093076,41.46213315683,0.347652840424114,541789.9990450355,4590181.125792973
2022-04-28 10:22:00,P50,CREA_BARESOIL,15.500257482314,41.462186570597,0.367739861789295,541777.2199678216,4590186.982041522
2022-04-28 10:23:00,P51,CREA_BARESOIL,15.500135393705,41.462205646942,0.162000067200478,541767.0118997274,4590189.040939919
2022-04-28 10:25:00,P52,CREA_BARESOIL,15.499990413482,41.46225143017,0.162608764817605,541754.8749890212,4590194.053776515
2022-04-28 10:27:00,P53,CREA_BARESOIL,15.499868324873,41.462293398129,0.140269562269056,541744.6522565524,4590198.65410951
2022-04-28 10:28:00,P54,CREA_BARESOIL,15.499738605726,41.462339181358,0.128521698258511,541733.7898532731,4590203.674343953
2022-04-28 10:30:00,P55,CREA_BARESOIL,15.499612701848,41.462365888241,0.144347836303804,541723.2583118842,4590206.578598215
2022-04-28 10:31:00,P56,CREA_BARESOIL,15.499647039269,41.462468900505,0.148000022006564,541726.0598444451,4590218.031470067
2022-04-28 10:34:00,P57,CREA_BARESOIL,15.49976149734,41.462438378353,0.153052212228716,541735.6379617059,4590214.698132093
2022-04-28 10:36:00,P58,CREA_BARESOIL,15.499898847025,41.462392595124,0.148182631291703,541747.1375870637,4590209.6815818325
2022-04-28 10:37:00,P59,CREA_BARESOIL,15.500024750903,41.462354442434,0.138260860132538,541757.6764768729,4590205.506660731
2022-04-28 10:39:00,P60,CREA_BARESOIL,15.500162100589,41.462316289744,0.1563391793612,541769.1712359966,4590201.3372798925
2022-04-28 10:42:00,P61,CREA_BARESOIL,15.500291819736,41.462285767591,0.360435490383775,541780.0238723404,4590198.011367213
2022-04-28 10:43:00,P62,CREA_BARESOIL,15.500436799959,41.462247614901,0.352705030646266,541792.1558951894,4590193.845707124
2022-04-28 10:46:00,P63,CREA_BARESOIL,15.500577964913,41.462201831673,0.355139821114773,541803.9742133998,4590188.831089739
2022-04-28 10:48:00,P64,CREA_BARESOIL,15.500719129867,41.462156048444,0.38861819005674,541815.7925482008,4590183.816491489
2022-04-28 10:49:00,P65,CREA_BARESOIL,15.500860294822,41.462125526292,0.37948772579984,541827.6010928769,4590180.496181338
2022-04-28 10:51:00,P66,CREA_BARESOIL,15.501020536121,41.462083558333,0.383931218404864,541841.0101062653,4590175.914412849
2022-04-28 10:54:00,P67,CREA_BARESOIL,15.501066319349,41.462194201135,0.360009402051786,541844.7624190327,4590188.2200004095
2022-04-28 10:55:00,P68,CREA_BARESOIL,15.50090607805,41.462224723287,0.372609442726308,541831.3607816433,4590191.531060292
2022-04-28 10:57:00,P69,CREA_BARESOIL,15.500753467289,41.462270506515,0.362870280852281,541818.5865906363,4590196.540101404
2022-04-28 10:58:00,P70,CREA_BARESOIL,15.500600856527,41.462312474475,0.38886166910359,541805.8148679244,4590201.125597921
2022-04-28 11:01:00,P71,CREA_BARESOIL,15.500467322111,41.462354442434,0.383748609119726,541794.6362556517,4590205.720330619
2022-04-28 11:03:00,P72,CREA_BARESOIL,15.500310896081,41.462396410393,0.386609487920222,541781.5459463178,4590210.304026961
2022-04-28 11:04:00,P73,CREA_BARESOIL,15.500200253279,41.462430747815,0.175208805492127,541772.2839712345,4590214.062713384
2022-04-28 11:06:00,P74,CREA_BARESOIL,15.500062903594,41.462465085236,0.163034853149594,541760.7916782462,4590217.808522014
2022-04-28 11:07:00,P75,CREA_BARESOIL,15.49991792337,41.462507053195,0.148791328908829,541748.6572669463,4590222.39780169
2022-04-28 11:08:00,P76,CREA_BARESOIL,15.499784388954,41.462545205886,0.146356538440323,541737.4811712801,4590226.569055352
2022-04-28 11:09:00,P77,CREA_BARESOIL,15.499677561421,41.462566189865,0.150008724143082,541728.546418981,4590228.847152511
2022-04-29 13:30:00,P1,CREA_BARESOIL,15.500799250517,41.461534159592,0.205217598016472,541822.8831392362,4590114.8137643775
2022-04-29 13:31:00,P2,CREA_BARESOIL,15.50066953137,41.461568497013,0.232608990787173,541812.0279073747,4590118.563180357
2022-04-29 13:33:00,P3,CREA_BARESOIL,15.500539812223,41.461606649703,0.198704533513217,541801.1702368492,4590122.73617973
2022-04-29 13:34:00,P4,CREA_BARESOIL,15.500398647269,41.461648617663,0.140513041315907,541789.3542628515,4590127.327234927
2022-04-29 13:35:00,P5,CREA_BARESOIL,15.50027655866,41.461690585622,0.119573843286749,541779.1314142141,4590131.9275195245
2022-04-29 13:36:00,P6,CREA_BARESOIL,15.500135393705,41.461721107774,0.12164341518498,541767.322813921,4590135.247909044
2022-04-29 13:37:00,P7,CREA_BARESOIL,15.500013305096,41.461759260465,0.12164341518498,541757.1024383623,4590139.424657639
2022-04-29 13:38:00,P8,CREA_BARESOIL,15.499872140142,41.461805043693,0.136434767281158,541745.2840735477,4590144.439351645
2022-04-29 13:39:00,P9,CREA_BARESOIL,15.499750051533,41.461843196384,0.153478300560704,541735.0637240345,4590148.616131278
2022-04-29 13:41:00,P10,CREA_BARESOIL,15.499612701848,41.461869903267,0.136008678949169,541723.5762388535,4590151.514865027
2022-04-29 13:42:00,P11,CREA_BARESOIL,15.49948679797,41.461923317033,0.123043419704371,541713.0275113961,4590157.384104574
2022-04-29 13:43:00,P12,CREA_BARESOIL,15.499517320122,41.462026329297,0.132356493246409,541715.5104602904,4590168.835132016
2022-04-29 13:44:00,P13,CREA_BARESOIL,15.499650854538,41.461988176607,0.111660774264102,541726.6866314738,4590164.6638443
2022-04-29 13:45:00,P14,CREA_BARESOIL,15.499780573685,41.461950023916,0.118356448052496,541737.544194985,4590160.4907334205
2022-04-29 13:46:00,P15,CREA_BARESOIL,15.499906477563,41.461919501764,0.109225983795595,541748.078256219,4590157.162932488
2022-04-29 13:48:00,P16,CREA_BARESOIL,15.500043827249,41.461885164343,0.113121648545206,541759.5706382735,4590153.417103332
2022-04-29 13:49:00,P17,CREA_BARESOIL,15.500165915858,41.461839381114,0.118599927099346,541769.7958922447,4590148.393223953
2022-04-29 13:50:00,P18,CREA_BARESOIL,15.500303265543,41.461805043693,0.1198173223336,541781.2882997871,4590144.647429202
2022-04-29 13:51:00,P19,CREA_BARESOIL,15.500436799959,41.461763075734,0.129739093492764,541792.4669970262,4590140.052675663
2022-04-29 13:52:00,P20,CREA_BARESOIL,15.500574149644,41.461721107774,0.135399981332042,541803.9643305357,4590135.459782408
2022-04-29 13:53:00,P21,CREA_BARESOIL,15.500703868791,41.461682955084,0.119391234001611,541814.8219837546,4590131.286787284
2022-04-29 13:54:00,P22,CREA_BARESOIL,15.500856479553,41.461648617663,0.129739093492764,541827.5889316513,4590127.548440647
2022-04-29 13:56:00,P23,CREA_BARESOIL,15.500890816974,41.461755445196,0.362687671567144,541830.3878806022,4590139.424919677
2022-04-29 13:57:00,P24,CREA_BARESOIL,15.500761097827,41.461805043693,0.35051371922461,541819.5228766281,4590144.868592927
2022-04-29 13:58:00,P25,CREA_BARESOIL,15.500612302335,41.461843196384,0.290009176082218,541807.0721344322,4590149.032364253
2022-04-29 13:59:00,P26,CREA_BARESOIL,15.500482583187,41.461881349074,0.299139640339118,541796.2145122229,4590153.205370907
2022-04-29 14:00:00,P27,CREA_BARESOIL,15.500341418233,41.461919501764,0.307052709361765,541784.4010400772,4590157.372866761
2022-04-29 14:01:00,P28,CREA_BARESOIL,15.500200253279,41.461957654455,0.255922109523124,541772.5875817649,4590161.540381961
2022-04-29 14:02:00,P29,CREA_BARESOIL,15.500081979939,41.461995807145,0.233826386021426,541762.6858604924,4590165.718964287
2022-04-29 14:04:00,P30,CREA_BARESOIL,15.499936999716,41.462041590373,0.117382531865093,541750.5489140247,4590170.731808231
2022-04-29 14:05:00,P31,CREA_BARESOIL,15.499803465299,41.462064481987,0.110260769744711,541739.3825239093,4590173.208790421
2022-04-29 14:06:00,P32,CREA_BARESOIL,15.499677561421,41.462102634678,0.103382486671179,541728.8435982766,4590177.383738371
2022-04-29 14:07:00,P33,CREA_BARESOIL,15.499559288081,41.462144602637,0.117139052818242,541718.9394792885,4590181.985947567
2022-04-29 14:08:00,P34,CREA_BARESOIL,15.499582179696,41.462255245439,0.122617331372382,541720.7802802358,4590194.28043288
2022-04-29 14:09:00,P35,CREA_BARESOIL,15.499711898843,41.462217092749,0.132356493246409,541731.6377960495,4590190.107313395
2022-04-29 14:11:00,P36,CREA_BARESOIL,15.49984161799,41.462186570597,0.136434767281158,541742.4904311403,4590186.78134452
2022-04-29 14:12:00,P37,CREA_BARESOIL,15.499967521868,41.462148417906,0.13442606514464,541753.0293513188,4590182.606416455
2022-04-29 14:13:00,P38,CREA_BARESOIL,15.500108686822,41.462102634678,0.304009221276131,541764.8476597654,4590177.5917352345
2022-04-29 14:14:00,P39,CREA_BARESOIL,15.500226960162,41.462068297257,0.243382938610315,541774.7469175945,4590173.836723081
2022-04-29 14:15:00,P40,CREA_BARESOIL,15.500371940385,41.462030144566,0.306870100076627,541786.8789776021,4590169.671053904
2022-04-29 14:16:00,P41,CREA_BARESOIL,15.500509290071,41.461988176607,0.282704804676698,541798.3762607655,4590165.078152032
2022-04-29 14:19:00,P42,CREA_BARESOIL,15.500646639756,41.461942393378,0.312530987915905,541809.8760092906,4590160.061701097
2022-04-29 14:20:00,P43,CREA_BARESOIL,15.50078780471,41.461908055957,0.311922290298779,541821.6870409771,4590156.317813963
2022-04-29 14:21:00,P44,CREA_BARESOIL,15.500936600202,41.461873718536,0.294270059402105,541834.1353273932,4590152.577635081
2022-04-29 14:23:00,P45,CREA_BARESOIL,15.500982383431,41.461969100262,0.297557026534589,541837.8974739385,4590163.188949745
2022-04-29 14:24:00,P46,CREA_BARESOIL,15.5008259574,41.462007252952,0.253122100484342,541824.8095110499,4590167.349001007
2022-04-29 14:25:00,P47,CREA_BARESOIL,15.500677161908,41.462049220911,0.246000338363959,541812.3563533707,4590171.936330175
2022-04-29 14:27:00,P48,CREA_BARESOIL,15.500539812223,41.462087373602,0.268948238529635,541800.8615220682,4590176.10564277
2022-04-29 14:28:00,P49,CREA_BARESOIL,15.500410093076,41.46213315683,0.298165724151715,541789.9990450355,4590181.125792973
2022-04-29 14:29:00,P50,CREA_BARESOIL,15.500257482314,41.462186570597,0.254704714288871,541777.2199678216,4590186.982041522
2022-04-29 14:30:00,P51,CREA_BARESOIL,15.500135393705,41.462205646942,0.149217417240818,541767.0118997274,4590189.040939919
2022-04-29 14:31:00,P52,CREA_BARESOIL,15.499990413482,41.46225143017,0.14903480795568,541754.8749890212,4590194.053776515
2022-04-29 14:32:00,P53,CREA_BARESOIL,15.499868324873,41.462293398129,0.121034717567853,541744.6522565524,4590198.65410951
2022-04-29 14:34:00,P54,CREA_BARESOIL,15.499738605726,41.462339181358,0.122434722087244,541733.7898532731,4590203.674343953
2022-04-29 14:35:00,P55,CREA_BARESOIL,15.499612701848,41.462365888241,0.130530400395029,541723.2583118842,4590206.578598215
2022-04-29 14:36:00,P56,CREA_BARESOIL,15.499647039269,41.462468900505,0.142339134167286,541726.0598444451,4590218.031470067
2022-04-29 14:37:00,P57,CREA_BARESOIL,15.49976149734,41.462438378353,0.123834726606636,541735.6379617059,4590214.698132093
2022-04-29 14:38:00,P58,CREA_BARESOIL,15.499898847025,41.462392595124,0.134182586097789,541747.1375870637,4590209.6815818325
2022-04-29 14:39:00,P59,CREA_BARESOIL,15.500024750903,41.462354442434,0.123652117321497,541757.6764768729,4590205.506660731
2022-04-29 14:40:00,P60,CREA_BARESOIL,15.500162100589,41.462316289744,0.120426019950726,541769.1712359966,4590201.3372798925
2022-04-29 14:42:00,P61,CREA_BARESOIL,15.500291819736,41.462285767591,0.23644378577507,541780.0238723404,4590198.011367213
2022-04-29 14:43:00,P62,CREA_BARESOIL,15.500436799959,41.462247614901,0.260791690460137,541792.1558951894,4590193.845707124
2022-04-29 14:44:00,P63,CREA_BARESOIL,15.500577964913,41.462201831673,0.274183038036925,541803.9742133998,4590188.831089739
2022-04-29 14:45:00,P64,CREA_BARESOIL,15.500719129867,41.462156048444,0.327991907390923,541815.7925482008,4590183.816491489
2022-04-29 14:46:00,P65,CREA_BARESOIL,15.500860294822,41.462125526292,0.309730978877123,541827.6010928769,4590180.496181338
2022-04-29 14:47:00,P66,CREA_BARESOIL,15.501020536121,41.462083558333,0.292687445597575,541841.0101062653,4590175.914412849
2022-04-29 14:48:00,P67,CREA_BARESOIL,15.501066319349,41.462194201135,0.302000519139614,541844.7624190327,4590188.2200004095
2022-04-29 14:50:00,P68,CREA_BARESOIL,15.50090607805,41.462224723287,0.305226616510385,541831.3607816433,4590191.531060292
2022-04-29 14:51:00,P69,CREA_BARESOIL,15.500753467289,41.462270506515,0.28252219539156,541818.5865906363,4590196.540101404
2022-04-29 14:52:00,P70,CREA_BARESOIL,15.500600856527,41.462312474475,0.285748292762331,541805.8148679244,4590201.125597921
2022-04-29 14:53:00,P71,CREA_BARESOIL,15.500467322111,41.462354442434,0.285383074192056,541794.6362556517,4590205.720330619
2022-04-29 14:54:00,P72,CREA_BARESOIL,15.500310896081,41.462396410393,0.266269969014278,541781.5459463178,4590210.304026961
2022-04-29 14:55:00,P73,CREA_BARESOIL,15.500200253279,41.462430747815,0.1289477865905,541772.2839712345,4590214.062713384
2022-04-29 14:57:00,P74,CREA_BARESOIL,15.500062903594,41.462465085236,0.124686903270613,541760.7916782462,4590217.808522014
2022-04-29 14:58:00,P75,CREA_BARESOIL,15.49991792337,41.462507053195,0.113121648545206,541748.6572669463,4590222.39780169
2022-04-29 14:59:00,P76,CREA_BARESOIL,15.499784388954,41.462545205886,0.118782536384484,541737.4811712801,4590226.569055352
2022-04-29 15:01:00,P77,CREA_BARESOIL,15.499677561421,41.462566189865,0.129739093492764,541728.546418981,4590228.847152511
2022-04-29 08:43:00,P1,CREA_BARESOIL,15.500799250517,41.461534159592,0.240704669094957,541822.8831392362,4590114.8137643775
2022-04-29 08:44:00,P2,CREA_BARESOIL,15.50066953137,41.461568497013,0.271383028998142,541812.0279073747,4590118.563180357
2022-04-29 08:45:00,P3,CREA_BARESOIL,15.500539812223,41.461606649703,0.223904614862261,541801.1702368492,4590122.73617973
2022-04-29 08:46:00,P4,CREA_BARESOIL,15.500398647269,41.461648617663,0.153478300560704,541789.3542628515,4590127.327234927
2022-04-29 08:48:00,P5,CREA_BARESOIL,15.50027655866,41.461690585622,0.130895618965305,541779.1314142141,4590131.9275195245
2022-04-29 08:49:00,P6,CREA_BARESOIL,15.500135393705,41.461721107774,0.139660864651929,541767.322813921,4590135.247909044
2022-04-29 08:50:00,P7,CREA_BARESOIL,15.500013305096,41.461759260465,0.13990434369878,541757.1024383623,4590139.424657639
2022-04-29 08:52:00,P8,CREA_BARESOIL,15.499872140142,41.461805043693,0.149826114857945,541745.2840735477,4590144.439351645
2022-04-29 08:53:00,P9,CREA_BARESOIL,15.499750051533,41.461843196384,0.164617466954123,541735.0637240345,4590148.616131278
2022-04-29 08:54:00,P10,CREA_BARESOIL,15.499612701848,41.461869903267,0.151043510092198,541723.5762388535,4590151.514865027
2022-04-29 08:55:00,P11,CREA_BARESOIL,15.49948679797,41.461923317033,0.136008678949169,541713.0275113961,4590157.384104574
2022-04-29 08:56:00,P12,CREA_BARESOIL,15.499517320122,41.462026329297,0.121217326852991,541715.5104602904,4590168.835132016
2022-04-29 08:57:00,P13,CREA_BARESOIL,15.499650854538,41.461988176607,0.112086862596091,541726.6866314738,4590164.6638443
2022-04-29 08:59:00,P14,CREA_BARESOIL,15.499780573685,41.461950023916,0.109043374510457,541737.544194985,4590160.4907334205
2022-04-29 09:00:00,P15,CREA_BARESOIL,15.499906477563,41.461919501764,0.118173838767357,541748.078256219,4590157.162932488
2022-04-29 09:01:00,P16,CREA_BARESOIL,15.500043827249,41.461885164343,0.119999931618737,541759.5706382735,4590153.417103332
2022-04-29 09:02:00,P17,CREA_BARESOIL,15.500165915858,41.461839381114,0.127304303024258,541769.7958922447,4590148.393223953
2022-04-29 09:03:00,P18,CREA_BARESOIL,15.500303265543,41.461805043693,0.109225983795595,541781.2882997871,4590144.647429202
2022-04-29 09:04:00,P19,CREA_BARESOIL,15.500436799959,41.461763075734,0.125478210172878,541792.4669970262,4590140.052675663
2022-04-29 09:05:00,P20,CREA_BARESOIL,15.500574149644,41.461721107774,0.135034762761767,541803.9643305357,4590135.459782408
2022-04-29 09:06:00,P21,CREA_BARESOIL,15.500703868791,41.461682955084,0.127730391356246,541814.8219837546,4590131.286787284
2022-04-29 09:07:00,P22,CREA_BARESOIL,15.500856479553,41.461648617663,0.127121693739119,541827.5889316513,4590127.548440647
2022-04-29 09:10:00,P23,CREA_BARESOIL,15.500890816974,41.461755445196,0.372609442726308,541830.3878806022,4590139.424919677
2022-04-29 09:11:00,P24,CREA_BARESOIL,15.500761097827,41.461805043693,0.399209528594744,541819.5228766281,4590144.868592927
2022-04-29 09:12:00,P25,CREA_BARESOIL,15.500612302335,41.461843196384,0.36853116869156,541807.0721344322,4590149.032364253
2022-04-29 09:13:00,P26,CREA_BARESOIL,15.500482583187,41.461881349074,0.360009402051786,541796.2145122229,4590153.205370907
2022-04-29 09:14:00,P27,CREA_BARESOIL,15.500341418233,41.461919501764,0.356783304681014,541784.4010400772,4590157.372866761
2022-04-29 09:15:00,P28,CREA_BARESOIL,15.500200253279,41.461957654455,0.305652704842374,541772.5875817649,4590161.540381961
2022-04-29 09:16:00,P29,CREA_BARESOIL,15.500081979939,41.461995807145,0.315817955048389,541762.6858604924,4590165.718964287
2022-04-29 09:17:00,P30,CREA_BARESOIL,15.499936999716,41.462041590373,0.127304303024258,541750.5489140247,4590170.731808231
2022-04-29 09:18:00,P31,CREA_BARESOIL,15.499803465299,41.462064481987,0.137834771800549,541739.3825239093,4590173.208790421
2022-04-29 09:19:00,P32,CREA_BARESOIL,15.499677561421,41.462102634678,0.134547804668065,541728.8435982766,4590177.383738371
2022-04-29 09:21:00,P33,CREA_BARESOIL,15.499559288081,41.462144602637,0.125478210172878,541718.9394792885,4590181.985947567
2022-04-29 09:22:00,P34,CREA_BARESOIL,15.499582179696,41.462255245439,0.138686948464527,541720.7802802358,4590194.28043288
2022-04-29 09:23:00,P35,CREA_BARESOIL,15.499711898843,41.462217092749,0.118599927099346,541731.6377960495,4590190.107313395
2022-04-29 09:24:00,P36,CREA_BARESOIL,15.49984161799,41.462186570597,0.128704307543649,541742.4904311403,4590186.78134452
2022-04-29 09:25:00,P37,CREA_BARESOIL,15.499967521868,41.462148417906,0.139052167034802,541753.0293513188,4590182.606416455
2022-04-29 09:26:00,P38,CREA_BARESOIL,15.500108686822,41.462102634678,0.295487454636358,541764.8476597654,4590177.5917352345
2022-04-29 09:27:00,P39,CREA_BARESOIL,15.500226960162,41.462068297257,0.307478797693754,541774.7469175945,4590173.836723081
2022-04-29 09:28:00,P40,CREA_BARESOIL,15.500371940385,41.462030144566,0.342600650201963,541786.8789776021,4590169.671053904
2022-04-29 09:30:00,P41,CREA_BARESOIL,15.500509290071,41.461988176607,0.314174471482147,541798.3762607655,4590165.078152032
2022-04-29 09:36:00,P42,CREA_BARESOIL,15.500646639756,41.461942393378,0.318435354802034,541809.8760092906,4590160.061701097
2022-04-29 09:37:00,P43,CREA_BARESOIL,15.50078780471,41.461908055957,0.326165814539543,541821.6870409771,4590156.317813963
2022-04-29 09:38:00,P44,CREA_BARESOIL,15.500936600202,41.461873718536,0.312774466962756,541834.1353273932,4590152.577635081
2022-04-29 09:39:00,P45,CREA_BARESOIL,15.500982383431,41.461969100262,0.288426562277689,541837.8974739385,4590163.188949745
2022-04-29 09:40:00,P46,CREA_BARESOIL,15.5008259574,41.462007252952,0.29165265964846,541824.8095110499,4590167.349001007
2022-04-29 09:41:00,P47,CREA_BARESOIL,15.500677161908,41.462049220911,0.296704849870612,541812.3563533707,4590171.936330175
2022-04-29 09:43:00,P48,CREA_BARESOIL,15.500539812223,41.462087373602,0.317400568852919,541800.8615220682,4590176.10564277
2022-04-29 09:44:00,P49,CREA_BARESOIL,15.500410093076,41.46213315683,0.293904840831829,541789.9990450355,4590181.125792973
2022-04-29 09:45:00,P50,CREA_BARESOIL,15.500257482314,41.462186570597,0.295487454636358,541777.2199678216,4590186.982041522
2022-04-29 09:46:00,P51,CREA_BARESOIL,15.500135393705,41.462205646942,0.1654696436181,541767.0118997274,4590189.040939919
2022-04-29 09:47:00,P52,CREA_BARESOIL,15.499990413482,41.46225143017,0.155121784126947,541754.8749890212,4590194.053776515
2022-04-29 09:48:00,P53,CREA_BARESOIL,15.499868324873,41.462293398129,0.129130395875637,541744.6522565524,4590198.65410951
2022-04-29 09:50:00,P54,CREA_BARESOIL,15.499738605726,41.462339181358,0.130956488727018,541733.7898532731,4590203.674343953
2022-04-29 09:51:00,P55,CREA_BARESOIL,15.499612701848,41.462365888241,0.13625215799602,541723.2583118842,4590206.578598215
2022-04-29 09:52:00,P56,CREA_BARESOIL,15.499647039269,41.462468900505,0.142704352737563,541726.0598444451,4590218.031470067
2022-04-29 09:54:00,P57,CREA_BARESOIL,15.49976149734,41.462438378353,0.124443424223762,541735.6379617059,4590214.698132093
2022-04-29 09:55:00,P58,CREA_BARESOIL,15.499898847025,41.462392595124,0.138260860132538,541747.1375870637,4590209.6815818325
2022-04-29 09:56:00,P59,CREA_BARESOIL,15.500024750903,41.462354442434,0.135034762761767,541757.6764768729,4590205.506660731
2022-04-29 09:57:00,P60,CREA_BARESOIL,15.500162100589,41.462316289744,0.142947831784413,541769.1712359966,4590201.3372798925
2022-04-29 09:58:00,P61,CREA_BARESOIL,15.500291819736,41.462285767591,0.297557026534589,541780.0238723404,4590198.011367213
2022-04-29 09:59:00,P62,CREA_BARESOIL,15.500436799959,41.462247614901,0.333835404515339,541792.1558951894,4590193.845707124
2022-04-29 10:00:00,P63,CREA_BARESOIL,15.500577964913,41.462201831673,0.333226706898212,541803.9742133998,4590188.831089739
2022-04-29 10:01:00,P64,CREA_BARESOIL,15.500719129867,41.462156048444,0.352948509693117,541815.7925482008,4590183.816491489
2022-04-29 10:02:00,P65,CREA_BARESOIL,15.500860294822,41.462125526292,0.332009311663959,541827.6010928769,4590180.496181338
2022-04-29 10:08:00,P66,CREA_BARESOIL,15.501020536121,41.462083558333,0.323122326453909,541841.0101062653,4590175.914412849
2022-04-29 10:09:00,P67,CREA_BARESOIL,15.501066319349,41.462194201135,0.321904931219656,541844.7624190327,4590188.2200004095
2022-04-29 10:15:00,P68,CREA_BARESOIL,15.50090607805,41.462224723287,0.325131028590428,541831.3607816433,4590191.531060292
2022-04-29 10:17:00,P69,CREA_BARESOIL,15.500753467289,41.462270506515,0.309487499830272,541818.5865906363,4590196.540101404
2022-04-29 10:19:00,P70,CREA_BARESOIL,15.500600856527,41.462312474475,0.311739681013641,541805.8148679244,4590201.125597921
2022-04-29 10:20:00,P71,CREA_BARESOIL,15.500467322111,41.462354442434,0.328783214293187,541794.6362556517,4590205.720330619
2022-04-29 10:21:00,P72,CREA_BARESOIL,15.500310896081,41.462396410393,0.324948419305289,541781.5459463178,4590210.304026961
2022-04-29 10:22:00,P73,CREA_BARESOIL,15.500200253279,41.462430747815,0.159139188399982,541772.2839712345,4590214.062713384
2022-04-29 10:24:00,P74,CREA_BARESOIL,15.500062903594,41.462465085236,0.142095655120436,541760.7916782462,4590217.808522014
2022-04-29 10:25:00,P75,CREA_BARESOIL,15.49991792337,41.462507053195,0.136617376566296,541748.6572669463,4590222.39780169
2022-04-29 10:27:00,P76,CREA_BARESOIL,15.499784388954,41.462545205886,0.131139098012156,541737.4811712801,4590226.569055352
2022-04-29 10:28:00,P77,CREA_BARESOIL,15.499677561421,41.462566189865,0.128095609926522,541728.546418981,4590228.847152511
2022-04-28 16:11:00,P1,CREA_DURUMWHEAT26,15.4954435952376,41.4580685650436,0.17800881453091,541377.8216055257,4589727.492589654
2022-04-28 16:12:00,P2,CREA_DURUMWHEAT26,15.4954956313084,41.4581868075039,0.174965326445277,541382.0923378479,4589740.644616109
2022-04-28 16:13:00,P3,CREA_DURUMWHEAT26,15.4955483170669,41.4583097164968,0.190182766873444,541386.4143472727,4589754.315029373
2022-04-28 16:14:00,P4,CREA_DURUMWHEAT26,15.4956025761439,41.4584318560863,0.1789218609566,541390.8682271572,4589767.900779855
2022-04-28 16:15:00,P5,CREA_DURUMWHEAT26,15.4956542684597,41.4585489697877,0.17618272167953,541395.110919163,4589780.927337217
2022-04-28 16:16:00,P6,CREA_DURUMWHEAT26,15.4957169559344,41.4586893628859,0.170339224555114,541400.257064721,4589796.543610178
2022-04-28 16:17:00,P7,CREA_DURUMWHEAT26,15.4957650190753,41.4587975467404,0.157313095548603,541404.202307392,4589808.577055839
2022-04-28 16:18:00,P8,CREA_DURUMWHEAT26,15.4958231028957,41.4589311545192,0.177034898343507,541408.9682505552,4589823.437834707
2022-04-28 16:19:00,P9,CREA_DURUMWHEAT26,15.495881965627,41.4590610823263,0.157921793165729,541413.8015659805,4589837.890443609
2022-04-28 16:20:00,P10,CREA_DURUMWHEAT26,15.4959379367534,41.4591987165097,0.155365263173797,541418.388464462,4589853.197225551
2022-04-28 16:21:00,P11,CREA_DURUMWHEAT26,15.4960001417422,41.4593265160745,0.154939174841809,541423.5022242141,4589867.415166496
2022-04-28 16:22:00,P12,CREA_DURUMWHEAT26,15.4960579196819,41.4594615205665,0.161878327677053,541428.2416522162,4589882.430875154
2022-04-28 16:23:00,P13,CREA_DURUMWHEAT26,15.4961102805965,41.4595823074099,0.171739229074505,541432.5377062157,4589895.865566075
2022-04-28 16:24:00,P14,CREA_DURUMWHEAT26,15.4961611026522,41.4596975419122,0.255252542144285,541436.7087604867,4589908.68310827
2022-04-28 16:25:00,P15,CREA_DURUMWHEAT26,15.4962168721694,41.4598184045563,0.262922132120081,541441.2894025657,4589922.127852684
2022-04-28 16:26:00,P16,CREA_DURUMWHEAT26,15.4962642511631,41.4599331755358,0.257139504757378,541445.1731745674,4589934.892291849
2022-04-28 16:27:00,P17,CREA_DURUMWHEAT26,15.4963167697719,41.4600567781315,0.283861330149239,541449.4805410223,4589948.639671677
2022-04-28 16:28:00,P18,CREA_DURUMWHEAT26,15.4963740936444,41.4601869015071,0.290922222507908,541454.1850461407,4589963.113286318
2022-04-28 16:29:00,P19,CREA_DURUMWHEAT26,15.4964297528493,41.4603116457841,0.259878644034448,541458.7539346215,4589976.988925258
2022-04-28 16:30:00,P20,CREA_DURUMWHEAT26,15.496478648324,41.4604273843614,0.276678698267144,541462.7636755931,4589989.861523628
2022-04-28 16:31:00,P21,CREA_DURUMWHEAT26,15.4963677305586,41.4604297839729,0.268309106031652,541453.4989666119,4589990.074785372
2022-04-28 16:32:00,P22,CREA_DURUMWHEAT26,15.4963176021056,41.4603150698829,0.27180911733013,541449.3855859205,4589977.315339132
2022-04-28 16:33:00,P23,CREA_DURUMWHEAT26,15.4962615646342,41.4601881784525,0.294452668687243,541444.7864561478,4589963.201150439
2022-04-28 16:34:00,P24,CREA_DURUMWHEAT26,15.4962051015142,41.4600595560095,0.29073961322277,541440.152862101,4589948.89458615
2022-04-28 16:35:00,P25,CREA_DURUMWHEAT26,15.4961455546357,41.4599345627413,0.301330951760774,541435.2594003332,4589934.989455703
2022-04-28 16:36:00,P26,CREA_DURUMWHEAT26,15.4960971951216,41.4598237302322,0.296339631300336,541431.2912163667,4589922.661797198
2022-04-28 16:37:00,P27,CREA_DURUMWHEAT26,15.4960433901119,41.4596993107991,0.304678788654971,541426.8768852465,4589908.823128907
