date_time,point_id,field,latitude,longitude,easting,northing,soil_moisture,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_moisture_4,soil_moisture_5,soil_moisture_6
2014-08-04 12:37:00,P_5,Big,48.69577,12.87246,343445.3836448238,5395820.855894779,0.13716666666666666,0.188,0.105,0.12,0.146,0.146,0.11800000000000001
2014-08-04 12:37:00,P_6,Big,48.69564,12.872,343411.1332896833,5395807.351137482,0.13266666666666668,0.11900000000000001,0.133,0.171,0.135,0.121,0.11699999999999999
2014-08-04 12:37:00,P_7,Big,48.69556,12.8715,343374.0946923774,5395799.4862379,0.12166666666666666,0.14400000000000002,0.115,0.14800000000000002,0.11599999999999999,0.11,0.09699999999999999
2014-08-04 12:37:00,P_8,Big,48.6962,12.87111,343347.3846675617,5395871.423233881,0.12933333333333333,0.131,0.114,0.115,0.183,0.124,0.109
2014-08-04 12:37:00,P_9,Big,48.6963,12.87162,343385.220705103,5395881.490397491,0.13066666666666668,0.135,0.111,0.134,0.163,0.11699999999999999,0.124
2014-08-04 12:37:00,P_10,Big,48.69641,12.87216,343425.2950064115,5395892.607696963,0.13883333333333334,0.105,0.139,0.154,0.166,0.151,0.11800000000000001
2014-08-04 12:37:00,P_11,Big,48.69653,12.87268,343463.92856510787,5395904.877839504,0.147,0.146,0.18600000000000003,0.155,0.133,0.129,0.133
2014-08-04 12:37:00,P_12,Big,48.69664,12.87319,343501.79514325474,5395916.057275958,0.14083333333333334,0.165,0.124,0.14300000000000002,0.129,0.136,0.14800000000000002
2014-08-04 12:37:00,P_13,Big,48.69675,12.87373,343541.8689316693,5395927.175398229,0.14033333333333334,0.14800000000000002,0.11199999999999999,0.16899999999999998,0.145,0.141,0.127
2014-08-04 12:37:00,P_14,Big,48.6968,12.87427,343581.75659050175,5395931.624827241,0.1371666666666667,0.113,0.151,0.17300000000000001,0.139,0.135,0.11199999999999999
2014-08-04 12:37:00,P_15,Big,48.69753,12.87367,343539.87234438234,5396013.995222812,0.1585,0.111,0.132,0.17,0.20800000000000002,0.152,0.17800000000000002
2014-08-04 12:37:00,P_16,Big,48.69741,12.87315,343501.23970884463,5396001.724575128,0.15916666666666668,0.121,0.168,0.162,0.198,0.153,0.153
2014-08-04 12:37:00,P_17,Big,48.6973,12.87263,343462.637910808,5395990.5656859735,0.13649999999999998,0.16399999999999998,0.158,0.111,0.166,0.113,0.107
2014-08-04 12:37:00,P_18,Big,48.6972,12.8721,343423.3311889387,5395980.539092877,0.1708333333333333,0.174,0.2,0.16899999999999998,0.187,0.168,0.127
2014-08-04 12:37:00,P_19,Big,48.6971,12.87159,343385.4958853325,5395970.471686629,0.18266666666666667,0.217,0.183,0.193,0.183,0.14,0.18
2014-08-04 12:37:00,P_20,Big,48.69699,12.87107,343346.89360830537,5395959.313584647,0.1545,0.146,0.162,0.14,0.17800000000000002,0.149,0.152
2014-08-04 12:37:00,P_21,Big,48.6969,12.87052,343306.1458967508,5395950.440395258,0.171,0.159,0.18899999999999997,0.192,0.174,0.14800000000000002,0.16399999999999998
2014-08-04 12:37:00,P_22,Big,48.6967,12.86949,343229.7384568929,5395930.327961463,0.15883333333333335,0.133,0.18,0.16899999999999998,0.145,0.17,0.156
2014-08-04 12:37:00,P_23,Big,48.69739,12.86902,343197.3000937551,5396007.987726011,0.1738333333333333,0.18100000000000002,0.168,0.175,0.20199999999999999,0.16699999999999998,0.15
2014-08-04 12:37:00,P_24,Big,48.6976,12.87006,343274.47347047995,5396029.190638512,0.16916666666666666,0.17300000000000001,0.17,0.155,0.233,0.124,0.16
2014-08-04 12:37:00,P_25,Big,48.6977,12.87055,343310.8370697927,5396039.2983980635,0.1835,0.174,0.183,0.22899999999999998,0.16,0.18600000000000003,0.16899999999999998
2014-08-04 12:37:00,P_26,Big,48.69781,12.87107,343349.43889367994,5396050.4562430605,0.1648333333333333,0.139,0.16699999999999998,0.166,0.172,0.17800000000000002,0.16699999999999998
2014-08-04 12:37:00,P_27,Big,48.69791,12.8716,343388.74529370194,5396060.482311935,0.17583333333333337,0.20199999999999999,0.196,0.153,0.135,0.184,0.185
2014-08-04 12:37:00,P_28,Big,48.69803,12.87214,343428.84936287906,5396072.711107984,0.18716666666666668,0.214,0.21899999999999997,0.158,0.201,0.161,0.17
2014-08-04 12:37:00,P_29,Big,48.69813,12.87262,343464.4765891611,5396082.840389173,0.16316666666666665,0.154,0.18,0.16699999999999998,0.147,0.163,0.168
2014-08-04 12:37:00,P_30,Big,48.69825,12.87314,343503.1087736724,5396095.110774973,0.158,0.141,0.17300000000000001,0.14400000000000002,0.18,0.163,0.147
2014-08-04 12:37:00,P_31,Big,48.69929,12.87274,343476.90372801595,5396211.527564219,0.1196,0.10300000000000001,0.141,0.121,0.13,0.10300000000000001,
2014-08-04 12:37:00,P_32,Big,48.69917,12.8721,343429.4431954811,5396199.5038168505,0.0824,0.079,0.076,0.087,0.076,0.094,
2014-08-04 12:37:00,P_33,Big,48.69904,12.8714,343377.53686455986,5396186.492235079,0.07533333333333334,0.07400000000000001,0.053,0.084,0.059000000000000004,0.10800000000000001,0.07400000000000001
